# Figure-4 INTERIM export. One row per structure with BOTH pressure legs ok.
# exported            : 2026-09-06T06:52:41Z  (2026-09-06 15:52 KST, cluster clock)
# source              : logs/fig4.runs + RASPA .data on dirac-bei, joined to
#                       screen/fig4_ledger.csv (cycles) and harness/fig4_submit.py
#                       load_queue() (segment). Read-only; nothing was submitted.
# units               : N65, N5_8, working_capacity, uncertainty, agent_value are all
#                       cm^3 (STP)/cm^3 framework. N65 is 65 bar, N5_8 is 5.8 bar,
#                       working_capacity = N65 - N5_8, uncertainty = legs in quadrature.
#
# per-segment completion   both legs ok / structures in segment   ->  rows exported
#   sample             1497 /   1500  ( 99.8%)            1497
#   descriptor_tail     847 /    858  ( 98.7%)             847
#   agent_tail          124 /    571  ( 21.7%)             124
#   claims                0 /      2  (  0.0%)               0
#   TOTAL              2468 /   2931            2468
#   Segments are OPEN. These rows are a subsample of each segment, so the top of this
#   file is not the top of the segment: an interim view, not a result.
#
# note: 76 structure(s) appear on MORE THAN ONE ROW because they are in
#   the queue at two grades, which are two separate measurements at different cycle
#   counts. Key on (structure_id, segment), not on structure_id: 0000[Cu][tbo]3[ASR]1, 0000[Cu][tbo]3[ASR]2, 0000[Er][lcy]3[ASR]1, 0000[Er][nan]3[ASR]1, 0000[Lu][lcy]3[ASR]1, ...
# note: 46 ok run(s) in logs/fig4.runs belong to no Figure-4 queue segment
#   (the Stage-0 ppn=1 requeue writes to the same log) and are excluded.
# agent_value is the HIGHEST agent-reported deliverable_capacity for that structure in
#   analysis/fig2_claims_long.csv, and agent_run the run that reported it. EMPTY MEANS
#   UNCLAIMED, NOT ZERO. It is the top of a band, not a number: the highest retained
#   claim is 200.125 +/- 0.529 (rep06, 2016[Cu][pts]3[ASR]1), yet 12 runs on that one
#   structure span 198.85-200.12, so the fleet's own spread there is ~1.3 units.
#
# Every line above begins '#' and is header; the CSV header row follows. No structure id
#   contains '#', so pandas.read_csv(path, comment='#') reads this file as-is.
structure_id,segment,init_cycles,production_cycles,N65,N5_8,working_capacity,uncertainty,agent_value,agent_run
2016[Cu][nbo]3[ASR]49,descriptor_tail,2000,10000,235.559712,54.772084,180.787627,1.018973,,
2021[Zr][flu]3[ASR]1,descriptor_tail,2000,10000,232.787308,52.327694,180.459614,1.511759,,
2023[Ni][acs]3[ASR]1,descriptor_tail,2000,10000,222.548302,42.160506,180.387796,1.289614,,
2015[Zn][ith]3[ASR]2,descriptor_tail,2000,10000,227.528796,47.175983,180.352813,1.749945,,
2007[Zn][rob]3[ASR]1,descriptor_tail,2000,10000,241.842620,61.725531,180.117089,1.999952,,
2006[Zn][pcu]3[ASR]7,descriptor_tail,2000,10000,211.327130,31.375853,179.951277,1.125492,,
2010[Zn][lvt]3[ASR]3,descriptor_tail,2000,10000,210.298324,30.528451,179.769873,1.897643,,
2002[Zn][pcu]3[ASR]3,descriptor_tail,2000,10000,208.984967,29.226351,179.758617,0.692556,,
2018[Cu][fmj]3[ASR]2,descriptor_tail,2000,10000,229.846350,50.103206,179.743144,0.900711,,
2016[Cu][nbo]3[ASR]33,descriptor_tail,2000,10000,232.896029,53.216638,179.679391,1.778718,,
2013[Cu][nts]3[ASR]1,descriptor_tail,2000,10000,240.184677,60.557689,179.626988,1.172962,,
2006[Zn][pcu]3[ASR]1,descriptor_tail,2000,10000,210.442800,30.871916,179.570883,2.418977,,
2010[Zn][pts]3[ASR]4,descriptor_tail,2000,10000,209.502159,30.206387,179.295772,0.814075,,
2022[Sc][fmz]3[ASR]1,descriptor_tail,2000,10000,239.970933,60.760992,179.209941,0.843550,,
2010[Zn][lvt]3[ASR]1,descriptor_tail,2000,10000,209.944406,30.773885,179.170522,1.215682,,
2022[Cu][sql]2[ASR]1,descriptor_tail,2000,10000,229.301571,50.270761,179.030810,2.173977,,
2017[Zr][scu]3[ASR]3,descriptor_tail,2000,10000,239.139962,60.299820,178.840142,1.884171,,
2019[Fe][fmz]3[ASR]1,descriptor_tail,2000,10000,243.014583,64.184753,178.829830,0.759297,,
2016[Cu][nts]3[ASR]1,descriptor_tail,2000,10000,238.156031,59.529871,178.626160,1.010519,,
2011[Zn][pcu]3[FSR]8,descriptor_tail,2000,10000,204.877395,26.322295,178.555100,1.614297,,
2018[CoFe][nan]3[ASR]1,descriptor_tail,2000,10000,213.152073,34.640062,178.512011,1.563507,,
2009[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,224.886159,46.762162,178.123997,1.148715,,
2016[Cu][nbo]3[ASR]42,descriptor_tail,2000,10000,239.853155,62.036517,177.816638,1.312817,,
2010[Cu][lvt]3[ASR]3,descriptor_tail,2000,10000,208.436922,30.649793,177.787128,1.410696,,
2023[Cu][ctn]3[ASR]1,descriptor_tail,2000,10000,223.108182,45.484948,177.623235,0.657146,,
2013[ZnIn][nia]3[ASR]1,descriptor_tail,2000,10000,255.263265,77.776055,177.487211,1.629073,,
0000[Zn][nts]3[ASR]1,descriptor_tail,2000,10000,220.486113,42.999088,177.487024,2.047508,,
2003[Ni][tfz]3[ASR]1,descriptor_tail,2000,10000,227.402234,49.997361,177.404873,1.885196,,
2018[Ni][fmz]3[ASR]1,descriptor_tail,2000,10000,241.569146,64.218217,177.350929,0.774212,,
2017[Fe][fmz]3[ASR]1,descriptor_tail,2000,10000,240.925932,63.901803,177.024129,1.306328,,
2018[Zr][scu]3[ASR]2,descriptor_tail,2000,10000,212.563751,35.554368,177.009383,1.254094,,
2010[Zn][lvt]3[ASR]2,descriptor_tail,2000,10000,206.450727,29.468753,176.981974,1.420254,,
2019[Zr][scu]3[ASR]5,descriptor_tail,2000,10000,211.135529,34.169992,176.965538,0.858157,,
2010[Cu][nbo]3[ASR]2,descriptor_tail,2000,10000,229.817635,52.932053,176.885582,1.648879,,
2013[Zr][flu]3[ASR]1,descriptor_tail,2000,10000,211.081372,34.277716,176.803656,1.109623,,
2016[Cu][nbo]3[ASR]9,descriptor_tail,2000,10000,240.191470,63.464578,176.726892,0.663732,,
0000[Zr][bcu]3[ASR]1,descriptor_tail,2000,10000,206.969144,30.272980,176.696164,1.485246,,
2014[Zn][pcu]3[ASR]12,descriptor_tail,2000,10000,209.241446,32.902638,176.338808,1.481653,,
2016[Cu][nbo]3[ASR]10,descriptor_tail,2000,10000,242.159068,65.947470,176.211598,1.186434,,
2018[Hf][scu]3[ASR]1,descriptor_tail,2000,10000,211.000370,34.858639,176.141731,1.444224,,
2015[Zn][nts]3[ASR]1,descriptor_tail,2000,10000,213.928788,37.794596,176.134192,2.150951,,
2020[Zr][flu]3[ASR]3,descriptor_tail,2000,10000,213.108502,37.089991,176.018512,0.833852,,
2021[Th][fcu]3[ASR]1,descriptor_tail,2000,10000,231.939167,55.968029,175.971139,3.412142,,
2015[Zn][hea]3[ASR]2,descriptor_tail,2000,10000,252.735032,76.768268,175.966765,1.820772,,
2012[InMg][nan]3[ASR]1,descriptor_tail,2000,10000,231.963938,56.064538,175.899401,2.125180,,
2016[Zr][buh]3[ASR]1,descriptor_tail,2000,10000,207.370209,31.604598,175.765610,0.836292,,
2016[Cu][nbo]3[ASR]20,descriptor_tail,2000,10000,238.000758,62.242287,175.758471,1.477840,,
2009[Zn][nts]3[ASR]1,descriptor_tail,2000,10000,228.754277,53.417605,175.336672,0.572478,,
2019[Co][nan]3[ASR]19,descriptor_tail,2000,10000,233.564299,58.244045,175.320254,1.337679,,
2017[Zn][nan]3[ASR]3,descriptor_tail,2000,10000,240.427576,65.116668,175.310907,2.303113,,
2018[Ni][fmz]3[ASR]2,descriptor_tail,2000,10000,237.385336,62.113602,175.271735,1.108952,,
2011[Cu][scu]3[ASR]1,descriptor_tail,2000,10000,246.592796,71.485418,175.107378,1.439555,,
2022[Cu][sql]2[ASR]5,descriptor_tail,2000,10000,238.103472,63.002887,175.100585,1.364936,,
2022[Cu][sql]2[ASR]4,descriptor_tail,2000,10000,237.255391,62.171143,175.084249,1.882669,,
2015[Zn][hea]3[ASR]1,descriptor_tail,2000,10000,251.668042,76.652162,175.015880,2.840060,,
2020[Al][fmz]3[ASR]1,descriptor_tail,2000,10000,268.100208,93.132023,174.968185,0.862155,175.900,rep15
2016[Cu][nbo]3[ASR]21,descriptor_tail,2000,10000,240.063035,65.430687,174.632348,0.809525,,
2020[Cu][kgm]2[ASR]3,descriptor_tail,2000,10000,246.064128,71.439869,174.624259,0.992565,,
2022[Cu][sql]2[ASR]2,descriptor_tail,2000,10000,237.117442,62.512354,174.605088,2.060746,,
2015[Zr][ftw]3[ASR]2,descriptor_tail,2000,10000,210.569552,36.121033,174.448519,0.891811,,
2016[NiZr][ftw]3[ASR]1,descriptor_tail,2000,10000,209.450090,35.056336,174.393754,0.901315,,
2022[Zr][bcu]3[ASR]1,descriptor_tail,2000,10000,225.574855,51.207743,174.367112,1.154871,,
2017[Zn][nan]3[ASR]17,descriptor_tail,2000,10000,239.660902,65.547634,174.113268,1.896102,,
2022[Cu][sql]2[ASR]7,descriptor_tail,2000,10000,237.195817,63.254498,173.941319,2.715290,,
2024[Zr][bcu]3[ASR]1,descriptor_tail,2000,10000,213.638255,39.851567,173.786688,1.309574,,
2018[Zr][scu]3[ASR]1,descriptor_tail,2000,10000,205.430351,31.669287,173.761064,1.350600,,
2012[Zn][nbo]3[ASR]1,descriptor_tail,2000,10000,240.755179,67.344887,173.410292,1.792155,,
2016[Cu][nbo]3[ASR]46,descriptor_tail,2000,10000,241.185472,67.890361,173.295112,0.990901,,
2017[Zr][scu]3[ASR]5,descriptor_tail,2000,10000,226.723190,53.592671,173.130518,2.195313,,
2012[Zn][nts]3[ASR]1,descriptor_tail,2000,10000,244.787762,71.696961,173.090801,1.136599,,
2020[Fe][tbo]3[ASR]1,descriptor_tail,2000,10000,209.783299,36.814683,172.968616,1.276745,,
2014[Cu][nbo]3[ASR]4,descriptor_tail,2000,10000,233.393321,60.450614,172.942708,2.751251,,
2019[Zr][scu]3[ASR]2,descriptor_tail,2000,10000,229.117146,56.320053,172.797093,1.371018,,
2010[Cu][wbl]3[ASR]1,descriptor_tail,2000,10000,203.046142,30.447465,172.598677,1.891000,,
2020[Zr][flu]3[ASR]1,descriptor_tail,2000,10000,231.055970,58.462785,172.593185,1.485565,,
2018[Zr][nan]3[ASR]3,descriptor_tail,2000,10000,227.788388,55.307047,172.481340,1.821694,,
2017[Cu][nbo]3[ASR]5,descriptor_tail,2000,10000,233.819433,61.406953,172.412480,1.477360,,
2015[Zn][nts]3[ASR]2,descriptor_tail,2000,10000,232.332293,59.954304,172.377990,2.250309,,
2020[Fe][tbo]3[ASR]2,descriptor_tail,2000,10000,209.102450,36.737484,172.364965,1.006151,,
2015[Cu][nts]3[ASR]1,descriptor_tail,2000,10000,228.701694,56.654072,172.047622,1.845407,,
2019[Cu][nan]3[ASR]7,descriptor_tail,2000,10000,231.962154,60.112272,171.849882,1.097962,,
2016[Cu][nan]3[ASR]8,descriptor_tail,2000,10000,232.533673,60.702907,171.830766,0.814494,,
2019[Zr][flu]3[ASR]2,descriptor_tail,2000,10000,240.492451,68.766508,171.725943,1.727226,,
2019[Mn][kgd]2[ASR]1,descriptor_tail,2000,10000,223.908886,52.254374,171.654512,2.616826,,
2013[Zn][pcu]3[ASR]15,descriptor_tail,2000,10000,200.667743,29.102999,171.564744,2.492673,,
2018[Cu][nan]3[ASR]11,descriptor_tail,2000,10000,237.880046,66.406514,171.473532,1.180027,,
2022[Cu][sql]2[ASR]6,descriptor_tail,2000,10000,237.241105,65.944319,171.296785,1.943298,,
2010[Co][nts]3[ASR]1,descriptor_tail,2000,10000,232.051330,60.901576,171.149754,0.999947,,
2024[Zn][pcu]3[ASR]1,descriptor_tail,2000,10000,201.687487,30.587137,171.100350,1.431761,,
2017[Zr][scu]3[ASR]4,descriptor_tail,2000,10000,226.421433,55.648391,170.773043,1.482227,,
2011[Eu][pcu]3[ASR]1,descriptor_tail,2000,10000,244.076883,73.404602,170.672281,1.102937,,
2016[Cu][nbo]3[ASR]32,descriptor_tail,2000,10000,244.137239,73.517343,170.619896,1.390576,,
2022[Cu][sql]2[ASR]3,descriptor_tail,2000,10000,239.150187,68.632071,170.518115,2.640903,,
2013[Cd][rtl]3[ASR]2,descriptor_tail,2000,10000,231.302519,61.019015,170.283504,1.720443,,
2016[Cu][nbo]3[ASR]18,descriptor_tail,2000,10000,244.561823,74.440765,170.121057,1.253949,,
2018[Zr][scu]3[ASR]3,descriptor_tail,2000,10000,231.114092,61.049164,170.064928,1.011210,,
2019[Cu][nan]3[ASR]8,descriptor_tail,2000,10000,231.891632,62.081094,169.810538,1.393038,,
2021[Zr][reo]3[ASR]1,descriptor_tail,2000,10000,205.436245,35.872512,169.563733,1.028632,,
2022[Zr][scu]3[ASR]1,descriptor_tail,2000,10000,197.109614,27.553875,169.555738,0.555479,,
2012[Cu][nan]3[ASR]1,descriptor_tail,2000,10000,238.654835,69.140671,169.514164,0.851362,,
0000[U][bcu]3[ASR]1,descriptor_tail,2000,10000,218.415380,48.926550,169.488830,1.329344,,
2014[Zr][fcu]3[ASR]2,descriptor_tail,2000,10000,209.248520,39.884377,169.364143,1.249803,,
2016[Cu][nbo]3[ASR]35,descriptor_tail,2000,10000,242.914019,73.605930,169.308089,0.951392,,
2016[Cu][nbo]3[ASR]45,descriptor_tail,2000,10000,241.892356,73.196057,168.696299,0.628940,,
2017[Zr][bcu]3[ASR]2,descriptor_tail,2000,10000,229.450621,60.794204,168.656417,1.274430,,
2021[Th][fcu]3[FSR]1,descriptor_tail,2000,10000,224.889041,56.314570,168.574470,3.881815,,
2015[Zr][ftw]3[ASR]1,descriptor_tail,2000,10000,216.423186,47.850540,168.572646,1.417845,,
2017[Zn][nan]3[ASR]24,descriptor_tail,2000,10000,240.194802,71.688034,168.506768,2.232720,,
2016[Cu][nbo]3[ASR]22,descriptor_tail,2000,10000,243.561188,75.070204,168.490984,1.571849,,
2020[In][nan]3[ASR]2,descriptor_tail,2000,10000,251.931847,83.521596,168.410251,2.240930,,
2014[Cu][tbo]3[ASR]2,descriptor_tail,2000,10000,205.261636,36.857959,168.403677,1.141912,,
2022[Y][flu]3[ASR]1,descriptor_tail,2000,10000,220.413360,52.105639,168.307721,1.162571,,
2019[Cr][acs]3[ASR]1,descriptor_tail,2000,10000,237.291446,69.049912,168.241533,1.593199,,
2012[Cu][nts]3[ASR]1,descriptor_tail,2000,10000,233.843452,65.632675,168.210777,0.683814,,
2015[Zn][pcu]3[ASR]7,descriptor_tail,2000,10000,232.615372,64.415034,168.200337,2.374445,,
2013[Cu][nan]3[ASR]12,descriptor_tail,2000,10000,243.993101,75.864516,168.128585,2.300819,,
2017[Zn][etd]3[ASR]1,descriptor_tail,2000,10000,199.940394,32.061217,167.879177,1.193786,,
2010[Cu][nbo]3[ASR]3,descriptor_tail,2000,10000,234.119433,66.246837,167.872597,1.660502,,
2022[Zr][sqc]3[ASR]1,descriptor_tail,2000,10000,237.045032,69.175368,167.869664,1.741657,,
2017[Zr][scu]3[ASR]1,descriptor_tail,2000,10000,237.402175,69.544857,167.857318,1.761294,,
2009[Cu][nbo]3[ASR]3,descriptor_tail,2000,10000,234.899488,67.145828,167.753661,1.057437,,
2017[Zn][pcu]3[ASR]20,descriptor_tail,2000,10000,227.189432,59.611826,167.577606,2.101391,,
2011[Mn][zzz]3[ASR]1,descriptor_tail,2000,10000,214.703877,47.398635,167.305242,2.405788,,
2021[Zr][reo]3[ASR]2,descriptor_tail,2000,10000,208.490718,41.246205,167.244513,0.974238,,
2009[Cu][nbo]3[ASR]1,descriptor_tail,2000,10000,239.287481,72.136518,167.150963,1.393646,,
2017[U][bcu]3[ASR]1,descriptor_tail,2000,10000,212.620998,45.616213,167.004785,1.759638,,
2016[Cu][nbo]3[ASR]51,descriptor_tail,2000,10000,243.453775,76.500720,166.953055,0.838333,,
2016[Cu][nbo]3[ASR]11,descriptor_tail,2000,10000,241.791958,74.879483,166.912474,1.296213,,
2019[GaCu][agw]3[ASR]1,descriptor_tail,2000,10000,236.571835,69.697473,166.874362,0.905201,,
2021[Eu][fcu]3[ASR]1,descriptor_tail,2000,10000,221.577011,54.736447,166.840564,2.649240,,
2014[Cu][lvt]3[ASR]1,descriptor_tail,2000,10000,207.235699,40.474463,166.761236,1.357485,,
2016[Cu][nbo]3[ASR]31,descriptor_tail,2000,10000,244.424397,77.697800,166.726597,1.412046,,
2018[Zn][hmc]3[ASR]1,descriptor_tail,2000,10000,243.328953,76.608475,166.720477,0.634096,,
2012[Zn][pcu]3[ASR]4,descriptor_tail,2000,10000,199.508761,32.865070,166.643691,2.358334,,
2015[Zn][deh]3[ASR]1,descriptor_tail,2000,10000,220.835593,54.372543,166.463050,1.913897,,
2019[Zn][sql]2[ASR]2,descriptor_tail,2000,10000,245.899382,79.594670,166.304712,3.501196,,
2014[Fe][nan]3[ASR]8,descriptor_tail,2000,10000,226.440028,60.249001,166.191027,0.894149,,
2011[Zn][muo]3[ASR]1,descriptor_tail,2000,10000,200.721349,34.570331,166.151018,1.322184,,
2023[U][bcu]3[ASR]1,descriptor_tail,2000,10000,208.248417,42.398263,165.850154,0.705564,,
2016[Cu][nbo]3[ASR]55,descriptor_tail,2000,10000,245.002982,79.190710,165.812273,1.563098,,
2024[Zn][pcu]3[FSR]3,descriptor_tail,2000,10000,203.457207,37.726859,165.730348,1.429819,,
2021[U][cds]3[ASR]1,descriptor_tail,2000,10000,212.675767,46.972321,165.703446,2.401850,,
2012[Zn][nan]3[ASR]30,descriptor_tail,2000,10000,226.886810,61.317615,165.569196,1.855832,,
2010[CuSi][pts]3[ASR]1,descriptor_tail,2000,10000,223.568227,58.098604,165.469623,1.425778,,
2012[Cd][rtl]3[ASR]1,descriptor_tail,2000,10000,233.971729,68.590868,165.380862,1.269073,,
2015[Zr][pts]3[ASR]1,descriptor_tail,2000,10000,223.500130,58.391082,165.109048,1.281183,,
0000[Lu][lcy]3[ASR]1,descriptor_tail,2000,10000,227.281827,62.313630,164.968197,2.430414,,
2013[ZnTi][nan]3[ASR]1,descriptor_tail,2000,10000,230.018775,65.166533,164.852242,1.467957,,
2015[Zn][pcu]3[ASR]6,descriptor_tail,2000,10000,226.086048,61.681883,164.404165,1.559739,,
2015[Zn][pcu]3[ASR]14,descriptor_tail,2000,10000,226.253316,61.856029,164.397287,2.023982,,
2009[Zn][pcu]3[ASR]10,descriptor_tail,2000,10000,204.861336,40.478746,164.382590,1.758140,,
2024[Zn][pcu]3[ASR]2,descriptor_tail,2000,10000,203.297104,38.934379,164.362726,1.039414,,
0000[Er][lcy]3[ASR]1,descriptor_tail,2000,10000,217.123353,52.803296,164.320057,1.956848,,
2010[CuCo][agw]3[ASR]1,descriptor_tail,2000,10000,228.566415,64.307070,164.259345,1.694572,,
2016[Mg][acs]3[ASR]1,descriptor_tail,2000,10000,234.170057,70.102488,164.067570,3.083269,,
2016[Tb][fcu]3[ASR]1,descriptor_tail,2000,10000,225.061924,61.019561,164.042362,1.343332,,
2018[Ce][scu]3[ASR]1,descriptor_tail,2000,10000,214.495710,50.528256,163.967454,2.286386,,
2016[Cu][nbo]3[ASR]50,descriptor_tail,2000,10000,240.272244,76.406976,163.865268,1.343216,,
2012[Zn][nan]3[ASR]15,descriptor_tail,2000,10000,225.702239,61.923751,163.778488,2.133527,,
2012[Zn][flu]3[ASR]1,descriptor_tail,2000,10000,246.350292,82.692301,163.657991,1.155353,,
2016[Yb][lcy]3[ASR]1,descriptor_tail,2000,10000,230.104442,66.527532,163.576910,1.780587,,
2017[Zr][nan]3[ASR]2,descriptor_tail,2000,10000,218.663020,55.205631,163.457388,1.242483,,
2019[Zr][sqc]3[ASR]1,descriptor_tail,2000,10000,225.027338,61.650549,163.376790,1.148142,,
2013[Cu][pto]3[ASR]2,descriptor_tail,2000,10000,213.289678,50.056687,163.232991,1.849294,,
2016[Cu][nbo]3[ASR]23,descriptor_tail,2000,10000,245.913795,82.908039,163.005756,1.997961,,
2016[Cu][nbo]3[ASR]24,descriptor_tail,2000,10000,247.116825,84.197979,162.918846,1.770514,,
2018[Cu][sql]2[ASR]5,descriptor_tail,2000,10000,193.037730,30.156150,162.881581,0.945901,,
2010[Cu][wbl]3[ASR]2,descriptor_tail,2000,10000,189.432965,26.560423,162.872542,1.648900,,
2015[Tb][nan]3[ASR]6,descriptor_tail,2000,10000,219.941326,57.108519,162.832807,1.886004,,
2015[Zn][hww]3[ION]4,descriptor_tail,2000,10000,228.074487,65.290733,162.783755,1.726196,,
2015[Cd][hcb]2[ASR]2,descriptor_tail,2000,10000,240.119620,77.408518,162.711102,1.442913,,
2020[Zn][nbo]3[ASR]3,descriptor_tail,2000,10000,192.147586,29.622328,162.525257,1.411279,,
2012[Zn][tbo]3[ASR]1,descriptor_tail,2000,10000,236.931771,74.461623,162.470148,2.834892,,
2012[Co][lon]3[FSR]1,descriptor_tail,2000,10000,240.025303,77.619857,162.405446,1.724466,,
2017[Zn][nan]3[ASR]13,descriptor_tail,2000,10000,220.103108,57.952971,162.150137,1.046630,,
2016[Cu][nbo]3[ASR]44,descriptor_tail,2000,10000,241.645098,79.533824,162.111274,2.155983,,
2013[Cu][pts]3[ASR]5,descriptor_tail,2000,10000,239.820993,77.727577,162.093416,1.068935,,
2019[Zr][flu]3[ASR]1,descriptor_tail,2000,10000,247.565345,85.472013,162.093332,1.787275,,
2014[Cu][nbo]3[ASR]2,descriptor_tail,2000,10000,231.589803,69.607207,161.982596,1.656031,,
2017[Th][bcu]3[ASR]1,descriptor_tail,2000,10000,200.379052,38.558883,161.820169,0.923930,,
2009[ZnSi][pcu]3[ASR]3,descriptor_tail,2000,10000,219.379554,57.639400,161.740154,1.071601,,
2024[Cu][lvt]3[ASR]1,descriptor_tail,2000,10000,232.505668,70.843223,161.662445,1.485358,,
2012[NdIn][nan]3[ION]1,descriptor_tail,2000,10000,201.814763,40.185250,161.629513,2.172681,,
2016[Cu][nbo]3[ASR]47,descriptor_tail,2000,10000,242.570320,80.983645,161.586675,1.653976,,
2016[Fe][nan]3[ASR]5,descriptor_tail,2000,10000,211.806218,50.222272,161.583946,1.788530,,
2016[Cu][nbo]3[ASR]43,descriptor_tail,2000,10000,242.454116,80.932524,161.521592,1.391691,,
2016[Co][nan]3[ASR]28,descriptor_tail,2000,10000,213.051113,51.625165,161.425948,1.310638,,
2014[Zn][pcu]3[ASR]10,descriptor_tail,2000,10000,225.410124,64.141741,161.268383,1.843684,,
2016[Cu][nbo]3[ASR]38,descriptor_tail,2000,10000,245.270221,84.019461,161.250760,1.147407,,
2021[Eu][fcu]3[ASR]2,descriptor_tail,2000,10000,198.665452,37.430075,161.235377,1.795543,,
2012[Zn][nbo]3[ASR]2,descriptor_tail,2000,10000,234.524133,73.393416,161.130717,2.350597,,
2021[Zn][scu]3[ASR]1,descriptor_tail,2000,10000,248.027380,86.951298,161.076082,1.240741,,
2019[Tb][fcu]3[ASR]1,descriptor_tail,2000,10000,218.245764,57.442956,160.802807,5.334073,,
2012[Cu][tbo]3[ASR]9,descriptor_tail,2000,10000,229.117994,68.344272,160.773722,1.935481,,
2017[Cu][scu]3[ASR]3,descriptor_tail,2000,10000,240.526348,79.795022,160.731326,1.717049,,
2016[Fe][nan]3[ASR]4,descriptor_tail,2000,10000,210.492389,49.782842,160.709547,1.136156,,
0000[Er][nan]3[ASR]1,descriptor_tail,2000,10000,240.186790,79.593914,160.592876,2.064288,,
2018[Zn][nan]3[ASR]5,descriptor_tail,2000,10000,219.127223,58.637176,160.490047,1.216322,,
2016[Fe][nan]3[ASR]3,descriptor_tail,2000,10000,209.974722,49.527229,160.447493,1.212887,,
2001[Cd][lvt]3[ASR]1,descriptor_tail,2000,10000,194.160634,33.758511,160.402123,1.978263,,
2012[Zn][nan]3[ASR]9,descriptor_tail,2000,10000,217.208252,56.849261,160.358991,1.720260,,
2016[Cu][tbo]3[ASR]5,descriptor_tail,2000,10000,229.423691,69.109774,160.313917,1.633799,,
2011[Cu][scu]3[ASR]2,descriptor_tail,2000,10000,246.791133,86.517567,160.273565,1.375595,,
2012[Cu][scu]3[ASR]2,descriptor_tail,2000,10000,224.540605,64.277594,160.263011,1.640538,,
2012[Cu][tbo]3[ASR]4,descriptor_tail,2000,10000,230.402669,70.353819,160.048850,2.645402,,
2008[ZnPd][nan]3[ASR]1,descriptor_tail,2000,10000,207.969824,47.936081,160.033742,2.541947,,
2018[Zn][nan]3[ASR]4,descriptor_tail,2000,10000,218.775141,58.749496,160.025645,1.249300,,
2015[Mn][nan]3[ASR]7,descriptor_tail,2000,10000,206.977488,46.969541,160.007947,1.654855,,
2022[Cu][tbo]3[ASR]9,descriptor_tail,2000,10000,228.134636,68.132736,160.001900,1.618567,,
2022[Cu][tbo]3[ASR]8,descriptor_tail,2000,10000,229.042586,69.067666,159.974920,1.448201,,
2014[Cu][tbo]3[ASR]12,descriptor_tail,2000,10000,230.659421,70.710517,159.948904,1.947560,,
2020[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,230.279868,70.389700,159.890168,2.477865,,
2009[Cu][tbo]3[ASR]5,descriptor_tail,2000,10000,231.190525,71.370788,159.819736,2.102452,,
0000[Cu][tbo]3[ASR]2,descriptor_tail,2000,10000,233.123723,73.365945,159.757778,2.143344,,
2017[Cu][scu]3[ASR]2,descriptor_tail,2000,10000,238.680658,78.936081,159.744578,0.924332,,
2020[Mn][nbo]3[ASR]1,descriptor_tail,2000,10000,187.606942,27.869736,159.737206,1.370282,,
2014[Cu][nan]3[ASR]16,descriptor_tail,2000,10000,192.554351,32.825023,159.729328,0.564233,,
2016[Fe][nan]3[ASR]2,descriptor_tail,2000,10000,208.726253,49.027411,159.698842,1.858871,,
2010[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,231.041314,71.353835,159.687479,2.590166,,
2007[Fe][tbo]3[ASR]1,descriptor_tail,2000,10000,226.019550,66.339059,159.680491,1.332245,,
2012[Zn][nan]3[ASR]14,descriptor_tail,2000,10000,223.488030,63.811703,159.676327,2.734995,,
2014[Co][sra]3[ASR]1,descriptor_tail,2000,10000,225.105723,65.433952,159.671770,2.344381,,
2014[Cu][tbo]3[ASR]6,descriptor_tail,2000,10000,229.762038,70.110898,159.651140,1.926936,,
2023[Zr][nbo]3[ASR]1,descriptor_tail,2000,10000,189.276205,29.638308,159.637898,2.390726,,
2020[Co][nbo]3[ASR]2,descriptor_tail,2000,10000,188.433311,28.808576,159.624735,1.141898,,
2018[Zn][pcu]3[ASR]18,descriptor_tail,2000,10000,227.072853,67.490051,159.582802,1.206346,,
2017[Co][tfz]3[ASR]1,descriptor_tail,2000,10000,211.563139,52.078663,159.484476,1.410487,,
2020[Cu][nbo]3[ASR]3,descriptor_tail,2000,10000,187.646413,28.226207,159.420205,1.096534,,
2014[Cu][tbo]3[ASR]5,descriptor_tail,2000,10000,231.418660,72.007925,159.410735,2.877183,,
2013[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,227.854331,68.488214,159.366117,2.851791,,
2018[Zn][pcu]3[ASR]19,descriptor_tail,2000,10000,226.550699,67.219979,159.330720,1.341947,,
2016[Cu][nbo]3[ASR]34,descriptor_tail,2000,10000,248.617795,89.293558,159.324237,1.374257,,
2014[Cu][tbo]3[ASR]4,descriptor_tail,2000,10000,228.863233,69.596905,159.266328,3.463214,,
2022[Cu][tbo]3[ASR]4,descriptor_tail,2000,10000,229.843140,70.598120,159.245020,1.566186,,
2019[Cr][acs]3[FSR]1,descriptor_tail,2000,10000,227.623801,68.422452,159.201349,1.562910,,
2012[Cu][tbo]3[ASR]3,descriptor_tail,2000,10000,228.093672,68.913943,159.179729,1.004915,,
2019[Cu][tbo]3[ASR]3,descriptor_tail,2000,10000,229.084777,69.949183,159.135594,2.277323,,
